Previous Wall_Arr[0][0] Position ; X = 0 ; Y = 0 ;       NEW ;  Wall_Arr[0][0] Position ; X = -45 ; Y = -1215
Previous Wall_Arr[69][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[69][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[69][21] Position ; X = 1104 ; Y = 336 ;       NEW ;  Wall_Arr[69][21] Position ; X = 6165 ; Y = 675
Previous Wall_Arr[70][0] Position ; X = 1120 ; Y = 0 ;       NEW ;  Wall_Arr[70][0] Position ; X = 6255 ; Y = -1215
Previous Wall_Arr[70][1] Position ; X = 1120 ; Y = 16 ;       NEW ;  Wall_Arr[70][1] Position ; X = 6255 ; Y = -1125
Previous Wall_Arr[70][2] Position ; X = 1120 ; Y = 32 ;       NEW ;  Wall_Arr[70][2] Position ; X = 6255 ; Y = -1035
Previous Wall_Arr[70][3] Position ; X = 1120 ; Y = 48 ;       NEW ;  Wall_Arr[70][3] Position ; X = 6255 ; Y = -945
Previous Wall_Arr[70][4] Position ; X = 1120 ; Y = 64 ;       NEW ;  Wall_Arr[70][4] Position ; X = 6255 ; Y = -855
Previous Wall_Arr[70][5] Position ; X = 1120 ; Y = 80 ;       NEW ;  Wall_Arr[70][5] Position ; X = 6255 ; Y = -765
Previous Wall_Arr[70][6] Position ; X = 1120 ; Y = 96 ;       NEW ;  Wall_Arr[70][6] Position ; X = 6255 ; Y = -675
Previous Wall_Arr[70][7] Position ; X = 1120 ; Y = 112 ;       NEW ;  Wall_Arr[70][7] Position ; X = 6255 ; Y = -585
Previous Wall_Arr[70][8] Position ; X = 1120 ; Y = 128 ;       NEW ;  Wall_Arr[70][8] Position ; X = 6255 ; Y = -495
Previous Wall_Arr[70][9] Position ; X = 1120 ; Y = 144 ;       NEW ;  Wall_Arr[70][9] Position ; X = 6255 ; Y = -405
Previous Wall_Arr[70][10] Position ; X = 1120 ; Y = 160 ;       NEW ;  Wall_Arr[70][10] Position ; X = 6255 ; Y = -315
Previous Wall_Arr[70][11] Position ; X = 1120 ; Y = 176 ;       NEW ;  Wall_Arr[70][11] Position ; X = 6255 ; Y = -225
Previous Wall_Arr[70][12] Position ; X = 1120 ; Y = 192 ;       NEW ;  Wall_Arr[70][12] Position ; X = 6255 ; Y = -135
Previous Wall_Arr[70][13] Position ; X = 1120 ; Y = 208 ;       NEW ;  Wall_Arr[70][13] Position ; X = 6255 ; Y = -45
Previous Wall_Arr[70][14] Position ; X = 1120 ; Y = 224 ;       NEW ;  Wall_Arr[70][14] Position ; X = 6255 ; Y = 45
Previous Wall_Arr[70][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[70][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[70][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[70][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[70][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[70][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[70][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[70][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[70][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[70][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[70][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[70][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[70][21] Position ; X = 1120 ; Y = 336 ;       NEW ;  Wall_Arr[70][21] Position ; X = 6255 ; Y = 675
Previous Wall_Arr[71][0] Position ; X = 1136 ; Y = 0 ;       NEW ;  Wall_Arr[71][0] Position ; X = 6345 ; Y = -1215
Previous Wall_Arr[71][1] Position ; X = 1136 ; Y = 16 ;       NEW ;  Wall_Arr[71][1] Position ; X = 6345 ; Y = -1125
Previous Wall_Arr[71][2] Position ; X = 1136 ; Y = 32 ;       NEW ;  Wall_Arr[71][2] Position ; X = 6345 ; Y = -1035
Previous Wall_Arr[71][3] Position ; X = 1136 ; Y = 48 ;       NEW ;  Wall_Arr[71][3] Position ; X = 6345 ; Y = -945
Previous Wall_Arr[71][4] Position ; X = 1136 ; Y = 64 ;       NEW ;  Wall_Arr[71][4] Position ; X = 6345 ; Y = -855
Previous Wall_Arr[71][5] Position ; X = 1136 ; Y = 80 ;       NEW ;  Wall_Arr[71][5] Position ; X = 6345 ; Y = -765
Previous Wall_Arr[71][6] Position ; X = 1136 ; Y = 96 ;       NEW ;  Wall_Arr[71][6] Position ; X = 6345 ; Y = -675
Previous Wall_Arr[71][7] Position ; X = 1136 ; Y = 112 ;       NEW ;  Wall_Arr[71][7] Position ; X = 6345 ; Y = -585
Previous Wall_Arr[71][8] Position ; X = 1136 ; Y = 128 ;       NEW ;  Wall_Arr[71][8] Position ; X = 6345 ; Y = -495
Previous Wall_Arr[71][9] Position ; X = 1136 ; Y = 144 ;       NEW ;  Wall_Arr[71][9] Position ; X = 6345 ; Y = -405
Previous Wall_Arr[71][10] Position ; X = 1136 ; Y = 160 ;       NEW ;  Wall_Arr[71][10] Position ; X = 6345 ; Y = -315
Previous Wall_Arr[71][11] Position ; X = 1136 ; Y = 176 ;       NEW ;  Wall_Arr[71][11] Position ; X = 6345 ; Y = -225
Previous Wall_Arr[71][12] Position ; X = 1136 ; Y = 192 ;       NEW ;  Wall_Arr[71][12] Position ; X = 6345 ; Y = -135
Previous Wall_Arr[71][13] Position ; X = 1136 ; Y = 208 ;       NEW ;  Wall_Arr[71][13] Position ; X = 6345 ; Y = -45
Previous Wall_Arr[71][14] Position ; X = 1136 ; Y = 224 ;       NEW ;  Wall_Arr[71][14] Position ; X = 6345 ; Y = 45
Previous Wall_Arr[71][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[71][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[71][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[71][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[71][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[71][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[71][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[71][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[71][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[71][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[71][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[71][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[71][21] Position ; X = 1136 ; Y = 336 ;       NEW ;  Wall_Arr[71][21] Position ; X = 6345 ; Y = 675
Previous Wall_Arr[72][0] Position ; X = 1152 ; Y = 0 ;       NEW ;  Wall_Arr[72][0] Position ; X = 6435 ; Y = -1215
Previous Wall_Arr[72][1] Position ; X = 1152 ; Y = 16 ;       NEW ;  Wall_Arr[72][1] Position ; X = 6435 ; Y = -1125
Previous Wall_Arr[72][2] Position ; X = 1152 ; Y = 32 ;       NEW ;  Wall_Arr[72][2] Position ; X = 6435 ; Y = -1035
Previous Wall_Arr[72][3] Position ; X = 1152 ; Y = 48 ;       NEW ;  Wall_Arr[72][3] Position ; X = 6435 ; Y = -945
Previous Wall_Arr[72][4] Position ; X = 1152 ; Y = 64 ;       NEW ;  Wall_Arr[72][4] Position ; X = 6435 ; Y = -855
Previous Wall_Arr[72][5] Position ; X = 1152 ; Y = 80 ;       NEW ;  Wall_Arr[72][5] Position ; X = 6435 ; Y = -765
Previous Wall_Arr[72][6] Position ; X = 1152 ; Y = 96 ;       NEW ;  Wall_Arr[72][6] Position ; X = 6435 ; Y = -675
Previous Wall_Arr[72][7] Position ; X = 1152 ; Y = 112 ;       NEW ;  Wall_Arr[72][7] Position ; X = 6435 ; Y = -585
Previous Wall_Arr[72][8] Position ; X = 1152 ; Y = 128 ;       NEW ;  Wall_Arr[72][8] Position ; X = 6435 ; Y = -495
Previous Wall_Arr[72][9] Position ; X = 1152 ; Y = 144 ;       NEW ;  Wall_Arr[72][9] Position ; X = 6435 ; Y = -405
Previous Wall_Arr[72][10] Position ; X = 1152 ; Y = 160 ;       NEW ;  Wall_Arr[72][10] Position ; X = 6435 ; Y = -315
Previous Wall_Arr[72][11] Position ; X = 1152 ; Y = 176 ;       NEW ;  Wall_Arr[72][11] Position ; X = 6435 ; Y = -225
Previous Wall_Arr[72][12] Position ; X = 1152 ; Y = 192 ;       NEW ;  Wall_Arr[72][12] Position ; X = 6435 ; Y = -135
Previous Wall_Arr[72][13] Position ; X = 1152 ; Y = 208 ;       NEW ;  Wall_Arr[72][13] Position ; X = 6435 ; Y = -45
Previous Wall_Arr[72][14] Position ; X = 1152 ; Y = 224 ;       NEW ;  Wall_Arr[72][14] Position ; X = 6435 ; Y = 45
Previous Wall_Arr[72][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[72][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[72][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[72][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[72][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[72][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[72][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[72][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[72][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[72][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[72][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[72][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[72][21] Position ; X = 1152 ; Y = 336 ;       NEW ;  Wall_Arr[72][21] Position ; X = 6435 ; Y = 675
Previous Wall_Arr[73][0] Position ; X = 1168 ; Y = 0 ;       NEW ;  Wall_Arr[73][0] Position ; X = 6525 ; Y = -1215
Previous Wall_Arr[73][1] Position ; X = 1168 ; Y = 16 ;       NEW ;  Wall_Arr[73][1] Position ; X = 6525 ; Y = -1125
Previous Wall_Arr[73][2] Position ; X = 1168 ; Y = 32 ;       NEW ;  Wall_Arr[73][2] Position ; X = 6525 ; Y = -1035
Previous Wall_Arr[73][3] Position ; X = 1168 ; Y = 48 ;       NEW ;  Wall_Arr[73][3] Position ; X = 6525 ; Y = -945
Previous Wall_Arr[73][4] Position ; X = 1168 ; Y = 64 ;       NEW ;  Wall_Arr[73][4] Position ; X = 6525 ; Y = -855
Previous Wall_Arr[73][5] Position ; X = 1168 ; Y = 80 ;       NEW ;  Wall_Arr[73][5] Position ; X = 6525 ; Y = -765
Previous Wall_Arr[73][6] Position ; X = 1168 ; Y = 96 ;       NEW ;  Wall_Arr[73][6] Position ; X = 6525 ; Y = -675
Previous Wall_Arr[73][7] Position ; X = 1168 ; Y = 112 ;       NEW ;  Wall_Arr[73][7] Position ; X = 6525 ; Y = -585
Previous Wall_Arr[73][8] Position ; X = 1168 ; Y = 128 ;       NEW ;  Wall_Arr[73][8] Position ; X = 6525 ; Y = -495
Previous Wall_Arr[73][9] Position ; X = 1168 ; Y = 144 ;       NEW ;  Wall_Arr[73][9] Position ; X = 6525 ; Y = -405
Previous Wall_Arr[73][10] Position ; X = 1168 ; Y = 160 ;       NEW ;  Wall_Arr[73][10] Position ; X = 6525 ; Y = -315
Previous Wall_Arr[73][11] Position ; X = 1168 ; Y = 176 ;       NEW ;  Wall_Arr[73][11] Position ; X = 6525 ; Y = -225
Previous Wall_Arr[73][12] Position ; X = 1168 ; Y = 192 ;       NEW ;  Wall_Arr[73][12] Position ; X = 6525 ; Y = -135
Previous Wall_Arr[73][13] Position ; X = 1168 ; Y = 208 ;       NEW ;  Wall_Arr[73][13] Position ; X = 6525 ; Y = -45
Previous Wall_Arr[73][14] Position ; X = 1168 ; Y = 224 ;       NEW ;  Wall_Arr[73][14] Position ; X = 6525 ; Y = 45
Previous Wall_Arr[73][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[73][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[73][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[73][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[73][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[73][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[73][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[73][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[73][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[73][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[73][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[73][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[73][21] Position ; X = 1168 ; Y = 336 ;       NEW ;  Wall_Arr[73][21] Position ; X = 6525 ; Y = 675
Previous Wall_Arr[74][0] Position ; X = 1184 ; Y = 0 ;       NEW ;  Wall_Arr[74][0] Position ; X = 6615 ; Y = -1215
Previous Wall_Arr[74][1] Position ; X = 1184 ; Y = 16 ;       NEW ;  Wall_Arr[74][1] Position ; X = 6615 ; Y = -1125
Previous Wall_Arr[74][2] Position ; X = 1184 ; Y = 32 ;       NEW ;  Wall_Arr[74][2] Position ; X = 6615 ; Y = -1035
Previous Wall_Arr[74][3] Position ; X = 1184 ; Y = 48 ;       NEW ;  Wall_Arr[74][3] Position ; X = 6615 ; Y = -945
Previous Wall_Arr[74][4] Position ; X = 1184 ; Y = 64 ;       NEW ;  Wall_Arr[74][4] Position ; X = 6615 ; Y = -855
Previous Wall_Arr[74][5] Position ; X = 1184 ; Y = 80 ;       NEW ;  Wall_Arr[74][5] Position ; X = 6615 ; Y = -765
Previous Wall_Arr[74][6] Position ; X = 1184 ; Y = 96 ;       NEW ;  Wall_Arr[74][6] Position ; X = 6615 ; Y = -675
Previous Wall_Arr[74][7] Position ; X = 1184 ; Y = 112 ;       NEW ;  Wall_Arr[74][7] Position ; X = 6615 ; Y = -585
Previous Wall_Arr[74][8] Position ; X = 1184 ; Y = 128 ;       NEW ;  Wall_Arr[74][8] Position ; X = 6615 ; Y = -495
Previous Wall_Arr[74][9] Position ; X = 1184 ; Y = 144 ;       NEW ;  Wall_Arr[74][9] Position ; X = 6615 ; Y = -405
Previous Wall_Arr[74][10] Position ; X = 1184 ; Y = 160 ;       NEW ;  Wall_Arr[74][10] Position ; X = 6615 ; Y = -315
Previous Wall_Arr[74][11] Position ; X = 1184 ; Y = 176 ;       NEW ;  Wall_Arr[74][11] Position ; X = 6615 ; Y = -225
Previous Wall_Arr[74][12] Position ; X = 1184 ; Y = 192 ;       NEW ;  Wall_Arr[74][12] Position ; X = 6615 ; Y = -135
Previous Wall_Arr[74][13] Position ; X = 1184 ; Y = 208 ;       NEW ;  Wall_Arr[74][13] Position ; X = 6615 ; Y = -45
Previous Wall_Arr[74][14] Position ; X = 1184 ; Y = 224 ;       NEW ;  Wall_Arr[74][14] Position ; X = 6615 ; Y = 45
Previous Wall_Arr[74][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[74][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[74][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[74][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[74][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[74][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[74][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[74][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[74][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[74][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[74][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[74][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[74][21] Position ; X = 1184 ; Y = 336 ;       NEW ;  Wall_Arr[74][21] Position ; X = 6615 ; Y = 675
Previous Wall_Arr[75][0] Position ; X = 1200 ; Y = 0 ;       NEW ;  Wall_Arr[75][0] Position ; X = 6705 ; Y = -1215
Previous Wall_Arr[75][1] Position ; X = 1200 ; Y = 16 ;       NEW ;  Wall_Arr[75][1] Position ; X = 6705 ; Y = -1125
Previous Wall_Arr[75][2] Position ; X = 1200 ; Y = 32 ;       NEW ;  Wall_Arr[75][2] Position ; X = 6705 ; Y = -1035
Previous Wall_Arr[75][3] Position ; X = 1200 ; Y = 48 ;       NEW ;  Wall_Arr[75][3] Position ; X = 6705 ; Y = -945
Previous Wall_Arr[75][4] Position ; X = 1200 ; Y = 64 ;       NEW ;  Wall_Arr[75][4] Position ; X = 6705 ; Y = -855
Previous Wall_Arr[75][5] Position ; X = 1200 ; Y = 80 ;       NEW ;  Wall_Arr[75][5] Position ; X = 6705 ; Y = -765
Previous Wall_Arr[75][6] Position ; X = 1200 ; Y = 96 ;       NEW ;  Wall_Arr[75][6] Position ; X = 6705 ; Y = -675
Previous Wall_Arr[75][7] Position ; X = 1200 ; Y = 112 ;       NEW ;  Wall_Arr[75][7] Position ; X = 6705 ; Y = -585
Previous Wall_Arr[75][8] Position ; X = 1200 ; Y = 128 ;       NEW ;  Wall_Arr[75][8] Position ; X = 6705 ; Y = -495
Previous Wall_Arr[75][9] Position ; X = 1200 ; Y = 144 ;       NEW ;  Wall_Arr[75][9] Position ; X = 6705 ; Y = -405
Previous Wall_Arr[75][10] Position ; X = 1200 ; Y = 160 ;       NEW ;  Wall_Arr[75][10] Position ; X = 6705 ; Y = -315
Previous Wall_Arr[75][11] Position ; X = 1200 ; Y = 176 ;       NEW ;  Wall_Arr[75][11] Position ; X = 6705 ; Y = -225
Previous Wall_Arr[75][12] Position ; X = 1200 ; Y = 192 ;       NEW ;  Wall_Arr[75][12] Position ; X = 6705 ; Y = -135
Previous Wall_Arr[75][13] Position ; X = 1200 ; Y = 208 ;       NEW ;  Wall_Arr[75][13] Position ; X = 6705 ; Y = -45
Previous Wall_Arr[75][14] Position ; X = 1200 ; Y = 224 ;       NEW ;  Wall_Arr[75][14] Position ; X = 6705 ; Y = 45
Previous Wall_Arr[75][15] Position ; X = 1200 ; Y = 240 ;       NEW ;  Wall_Arr[75][15] Position ; X = 6705 ; Y = 135
Previous Wall_Arr[75][16] Position ; X = 1200 ; Y = 256 ;       NEW ;  Wall_Arr[75][16] Position ; X = 6705 ; Y = 225
Previous Wall_Arr[75][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[75][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[75][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[75][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[75][19] Position ; X = 1200 ; Y = 304 ;       NEW ;  Wall_Arr[75][19] Position ; X = 6705 ; Y = 495
Previous Wall_Arr[75][20] Position ; X = 1200 ; Y = 320 ;       NEW ;  Wall_Arr[75][20] Position ; X = 6705 ; Y = 585
Previous Wall_Arr[75][21] Position ; X = 1200 ; Y = 336 ;       NEW ;  Wall_Arr[75][21] Position ; X = 6705 ; Y = 675
Previous Wall_Arr[76][0] Position ; X = 1216 ; Y = 0 ;       NEW ;  Wall_Arr[76][0] Position ; X = 6795 ; Y = -1215
Previous Wall_Arr[76][1] Position ; X = 1216 ; Y = 16 ;       NEW ;  Wall_Arr[76][1] Position ; X = 6795 ; Y = -1125
Previous Wall_Arr[76][2] Position ; X = 1216 ; Y = 32 ;       NEW ;  Wall_Arr[76][2] Position ; X = 6795 ; Y = -1035
Previous Wall_Arr[76][3] Position ; X = 1216 ; Y = 48 ;       NEW ;  Wall_Arr[76][3] Position ; X = 6795 ; Y = -945
Previous Wall_Arr[76][4] Position ; X = 1216 ; Y = 64 ;       NEW ;  Wall_Arr[76][4] Position ; X = 6795 ; Y = -855
Previous Wall_Arr[76][5] Position ; X = 1216 ; Y = 80 ;       NEW ;  Wall_Arr[76][5] Position ; X = 6795 ; Y = -765
Previous Wall_Arr[76][6] Position ; X = 1216 ; Y = 96 ;       NEW ;  Wall_Arr[76][6] Position ; X = 6795 ; Y = -675
Previous Wall_Arr[76][7] Position ; X = 1216 ; Y = 112 ;       NEW ;  Wall_Arr[76][7] Position ; X = 6795 ; Y = -585
Previous Wall_Arr[76][8] Position ; X = 1216 ; Y = 128 ;       NEW ;  Wall_Arr[76][8] Position ; X = 6795 ; Y = -495
Previous Wall_Arr[76][9] Position ; X = 1216 ; Y = 144 ;       NEW ;  Wall_Arr[76][9] Position ; X = 6795 ; Y = -405
Previous Wall_Arr[76][10] Position ; X = 1216 ; Y = 160 ;       NEW ;  Wall_Arr[76][10] Position ; X = 6795 ; Y = -315
Previous Wall_Arr[76][11] Position ; X = 1216 ; Y = 176 ;       NEW ;  Wall_Arr[76][11] Position ; X = 6795 ; Y = -225
Previous Wall_Arr[76][12] Position ; X = 1216 ; Y = 192 ;       NEW ;  Wall_Arr[76][12] Position ; X = 6795 ; Y = -135
Previous Wall_Arr[76][13] Position ; X = 1216 ; Y = 208 ;       NEW ;  Wall_Arr[76][13] Position ; X = 6795 ; Y = -45
Previous Wall_Arr[76][14] Position ; X = 1216 ; Y = 224 ;       NEW ;  Wall_Arr[76][14] Position ; X = 6795 ; Y = 45
Previous Wall_Arr[76][15] Position ; X = 1216 ; Y = 240 ;       NEW ;  Wall_Arr[76][15] Position ; X = 6795 ; Y = 135
Previous Wall_Arr[76][16] Position ; X = 1216 ; Y = 256 ;       NEW ;  Wall_Arr[76][16] Position ; X = 6795 ; Y = 225
Previous Wall_Arr[76][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[76][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[76][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[76][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[76][19] Position ; X = 1216 ; Y = 304 ;       NEW ;  Wall_Arr[76][19] Position ; X = 6795 ; Y = 495
Previous Wall_Arr[76][20] Position ; X = 1216 ; Y = 320 ;       NEW ;  Wall_Arr[76][20] Position ; X = 6795 ; Y = 585
Previous Wall_Arr[76][21] Position ; X = 1216 ; Y = 336 ;       NEW ;  Wall_Arr[76][21] Position ; X = 6795 ; Y = 675
Previous Wall_Arr[77][0] Position ; X = 1232 ; Y = 0 ;       NEW ;  Wall_Arr[77][0] Position ; X = 6885 ; Y = -1215
Previous Wall_Arr[77][1] Position ; X = 1232 ; Y = 16 ;       NEW ;  Wall_Arr[77][1] Position ; X = 6885 ; Y = -1125
Previous Wall_Arr[77][2] Position ; X = 1232 ; Y = 32 ;       NEW ;  Wall_Arr[77][2] Position ; X = 6885 ; Y = -1035
Previous Wall_Arr[77][3] Position ; X = 1232 ; Y = 48 ;       NEW ;  Wall_Arr[77][3] Position ; X = 6885 ; Y = -945
Previous Wall_Arr[77][4] Position ; X = 1232 ; Y = 64 ;       NEW ;  Wall_Arr[77][4] Position ; X = 6885 ; Y = -855
Previous Wall_Arr[77][5] Position ; X = 1232 ; Y = 80 ;       NEW ;  Wall_Arr[77][5] Position ; X = 6885 ; Y = -765
Previous Wall_Arr[77][6] Position ; X = 1232 ; Y = 96 ;       NEW ;  Wall_Arr[77][6] Position ; X = 6885 ; Y = -675
Previous Wall_Arr[77][7] Position ; X = 1232 ; Y = 112 ;       NEW ;  Wall_Arr[77][7] Position ; X = 6885 ; Y = -585
Previous Wall_Arr[77][8] Position ; X = 1232 ; Y = 128 ;       NEW ;  Wall_Arr[77][8] Position ; X = 6885 ; Y = -495
Previous Wall_Arr[77][9] Position ; X = 1232 ; Y = 144 ;       NEW ;  Wall_Arr[77][9] Position ; X = 6885 ; Y = -405
Previous Wall_Arr[77][10] Position ; X = 1232 ; Y = 160 ;       NEW ;  Wall_Arr[77][10] Position ; X = 6885 ; Y = -315
Previous Wall_Arr[77][11] Position ; X = 1232 ; Y = 176 ;       NEW ;  Wall_Arr[77][11] Position ; X = 6885 ; Y = -225
Previous Wall_Arr[77][12] Position ; X = 1232 ; Y = 192 ;       NEW ;  Wall_Arr[77][12] Position ; X = 6885 ; Y = -135
Previous Wall_Arr[77][13] Position ; X = 1232 ; Y = 208 ;       NEW ;  Wall_Arr[77][13] Position ; X = 6885 ; Y = -45
Previous Wall_Arr[77][14] Position ; X = 1232 ; Y = 224 ;       NEW ;  Wall_Arr[77][14] Position ; X = 6885 ; Y = 45
Previous Wall_Arr[77][15] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[77][15] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[77][16] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[77][16] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[77][17] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[77][17] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[77][18] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[77][18] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[77][19] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[77][19] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[77][20] Position ; X = -200 ; Y = 0 ;       NEW ;  Wall_Arr[77][20] Position ; X = -10000 ; Y = 0
Previous Wall_Arr[77][21] Position ; X = 1232 ; Y = 336 ;       NEW ;  Wall_Arr[77][21] Position ; X = 6885 ; Y = 675
Previous Wall_Arr[78][0] Position ; X = 1248 ; Y = 0 ;       NEW ;  Wall_Arr[78][0] Position ; X = 6975 ; Y = -1215
Previous Wall_Arr[78][1] Position ; X = 1248 ; Y = 16 ;       NEW ;  Wall_Arr[78][1] Position ; X = 6975 ; Y = -1125
Previous Wall_Arr[78][2] Position ; X = 1248 ; Y = 32 ;       NEW ;  Wall_Arr[78][2] Position ; X = 6975 ; Y = -1035
Previous Wall_Arr[78][3] Position ; X = 1248 ; Y = 48 ;       NEW ;  Wall_Arr[78][3] Position ; X = 6975 ; Y = -945
Previous Wall_Arr[78][4] Position ; X = 1248 ; Y = 64 ;       NEW ;  Wall_Arr[78][4] Position ; X = 6975 ; Y = -855
Previous Wall_Arr[78][5] Position ; X = 1248 ; Y = 80 ;       NEW ;  Wall_Arr[78][5] Position ; X = 6975 ; Y = -765
Previous Wall_Arr[78][6] Position ; X = 1248 ; Y = 96 ;       NEW ;  Wall_Arr[78][6] Position ; X = 6975 ; Y = -675
Previous Wall_Arr[78][7] Position ; X = 1248 ; Y = 112 ;       NEW ;  Wall_Arr[78][7] Position ; X = 6975 ; Y = -585
Previous Wall_Arr[78][8] Position ; X = 1248 ; Y = 128 ;       NEW ;  Wall_Arr[78][8] Position ; X = 6975 ; Y = -495
Previous Wall_Arr[78][9] Position ; X = 1248 ; Y = 144 ;       NEW ;  Wall_Arr[78][9] Position ; X = 6975 ; Y = -405
Previous Wall_Arr[78][10] Position ; X = 1248 ; Y = 160 ;       NEW ;  Wall_Arr[78][10] Position ; X = 6975 ; Y = -315
Previous Wall_Arr[78][11] Position ; X = 1248 ; Y = 176 ;       NEW ;  Wall_Arr[78][11] Position ; X = 6975 ; Y = -225
Previous Wall_Arr[78][12] Position ; X = 1248 ; Y = 192 ;       NEW ;  Wall_Arr[78][12] Position ; X = 6975 ; Y = -135
Previous Wall_Arr[78][13] Position ; X = 1248 ; Y = 208 ;       NEW ;  Wall_Arr[78][13] Position ; X = 6975 ; Y = -45
